policy_id,age,exposure,year
879,32,0.6069481514859945,2008
880,32,0.6743929199874401,2016
881,69,0.5706848746631294,2004
882,61,0.7156949072377756,2007
883,58,0.8866935062687844,2023
884,78,0.954855268355459,2012
885,42,0.9133781141135842,2016
886,53,0.9778956595109776,2002
887,20,0.6882408930687234,2014
888,24,0.523313952377066,2013
889,21,0.6447844103677198,2013
890,73,0.9998440747149289,2017
891,57,0.7243756850948557,2000
892,70,0.9975152376573533,2008
893,54,0.8537252834066749,2019
894,41,0.6498398690018803,2009
895,55,0.9541660095565021,2009
896,21,0.7371665324317291,2010
897,20,0.9076564820716158,2008
898,28,0.6267450141021982,2011
899,27,0.9790484255645424,2023
900,46,0.7314756753621623,2019
901,40,0.5650503449141979,2002
902,22,0.8851536806905642,2002
903,41,0.5710308742709458,2002
904,49,0.7705812430940568,2022
905,42,0.8287506843917072,2009
906,28,0.7880658187204972,2002
907,27,0.7524955793051049,2001
908,32,0.9652020639041439,2011
909,68,0.6133036252576858,2023
910,77,0.5068833987461403,2020
911,48,0.6389838667819276,2016
912,27,0.6557782799936831,2022
913,62,0.9502213674131781,2007
914,76,0.778707257239148,2011
915,41,0.567480520461686,2003
916,52,0.6083920048549771,2020
917,67,0.5422890350455418,2013
918,27,0.9278236916288733,2012
919,25,0.5293427230790257,2004
920,61,0.6639885971089825,2020
921,59,0.750098358374089,2013
922,49,0.6669480314012617,2017
923,56,0.938528181402944,2002
924,24,0.9413912410382181,2011
925,55,0.9505565305007622,2011
926,34,0.8989711770555004,2022
927,37,0.9507411357481033,2010
928,50,0.7201305105118081,2014
929,54,0.698696076287888,2022
930,27,0.6857738269027323,2018
931,62,0.7644042866304517,2023
932,27,0.5368927059462294,2018
933,19,0.858424884150736,2001
934,32,0.6214061762439087,2004
935,40,0.9222499345196411,2006
936,64,0.9976591339800507,2012
937,57,0.5525052902521566,2012
938,52,0.7425385245587677,2018
939,19,0.8418482696870342,2009
940,23,0.9097540254006162,2016
941,63,0.8827837943099439,2013
942,76,0.7134001086233184,2010
943,64,0.9679857873125002,2021
944,68,0.8645054483786225,2021
945,26,0.668657963280566,2004
946,40,0.7394873930606991,2007
947,42,0.9827511813491583,2005
948,32,0.9568519700551406,2023
949,39,0.6140395735856146,2009
950,65,0.6536297522252426,2013
951,25,0.673342602676712,2009
952,46,0.5218599502695724,2000
953,58,0.9818153553642333,2002
954,38,0.9077768574934453,2003
955,72,0.8373614092124626,2014
956,65,0.7030218478757888,2007
957,26,0.6330726909218356,2009
958,51,0.9641610299004242,2007
959,73,0.6832867908524349,2016
960,58,0.7747460555983707,2016
961,60,0.7605235273949802,2010
962,73,0.9634954566136003,2005
963,28,0.7508675591088831,2020
964,21,0.8184579083463177,2023
965,24,0.6174754415405914,2000
966,73,0.6817675455240533,2005
967,67,0.9467510074609891,2004
968,77,0.8829787808936089,2001
969,28,0.8977215324994177,2009
970,71,0.6615157423075289,2005
971,50,0.54625542217399925,2006
972,28,0.9769912399351597,2004
973,77,0.7250102111138403,2011
974,75,0.7791349096223712,2000
975,55,0.5854784949915484,2021
976,38,0.5105927686672658,2009
977,27,0.6059567099437118,2003
978,74,0.6592013483168557,2008
979,67,0.7912942226976156,2013
980,20,0.525650289375335,2021
981,52,0.6249280881602317,2021
982,51,0.5073448998155072,2020
983,75,0.6092350204708055,2013
984,57,0.7618035197956488,2003
985,45,0.664932670770213,2011
986,30,0.8707312264014035,2009
987,25,0.9777784779435024,2009
988,19,0.6116005316143855,2000
989,76,0.9884416232816875,2002
990,23,0.5459749995497987,2023
991,40,0.868322974187322,2023
992,34,0.6367884200299159,2007
993,49,0.6382301945704967,2022
994,31,0.530253874254413,2002
995,24,0.6140222852118313,2014
996,30,0.8794863444054499,2022
997,25,0.6722987124230713,2013
998,55,0.8585931335110217,2016
999,28,0.6015627585584298,2009
1000,59,0.5276617649942636,2021
1001,34,0.8634363575838506,2003
1002,24,0.6331455917097628,2004
1003,72,0.665135693969205,2012
1004,61,0.9262500165496022,2002
1005,77,0.5027920544380322,2015
1006,36,0.7166341706179082,2011
1007,66,0.5591899494174868,2016
1008,57,0.7518981144530699,2021
1009,32,0.9879270392702892,2012
1010,63,0.8308743224479258,2013
1011,31,0.9420730082783848,2011
1012,43,0.8673080179141834,2017
1013,44,0.7526378878392279,2013
1014,34,0.9430690607987344,2007
1015,50,0.7477045539999381,2018
1016,67,0.8900550869293511,2018
1017,35,0.7533826031722128,2021
1018,37,0.5420842482708395,2014
1019,44,0.7738529072375968,2023
1020,59,0.6792582555208355,2020
1021,27,0.7691109136212617,2018
1022,70,0.8093938688980415,2001
1023,80,0.6235868880758062,2012
1024,26,0.7282847841270268,2018
1025,48,0.5510684791952372,2002
1026,36,0.5073298480128869,2017
1027,72,0.5481800098204985,2008
1028,72,0.6120955776423216,2020
1029,67,0.5722323681693524,2009
1030,35,0.9224200411699712,2021
1031,61,0.7076959336409345,2015
1032,61,0.7813950916752219,2015
1033,45,0.7928529741475359,2000
1034,38,0.5352173977298662,2000
1035,46,0.8852614957140759,2003
1036,73,0.7927386800292879,2022
1037,53,0.8862456243950874,2003
1038,37,0.7184748352738097,2020
1039,40,0.8158188795205206,2013
1040,59,0.8745808185776696,2005
1041,22,0.8473900585668162,2008
1042,19,0.9912110369186848,2011
1043,35,0.6402524170698598,2017
1044,29,0.5323861530050635,2010
1045,79,0.7124610630562529,2003
1046,30,0.6533785541541874,2009
1047,60,0.7146084817359224,2006
1048,68,0.7224093682598323,2014
1049,55,0.8247560157906264,2023
1050,35,0.5081656778929755,2010
1051,27,0.6165073355659842,2003
1052,26,0.743773523485288,2000
1053,52,0.9444222347810864,2013
1054,46,0.6382670084713027,2018
1055,39,0.6499072937294841,2007
1056,36,0.9936555484309793,2006
1057,25,0.732027257210575,2007
1058,62,0.5008807788835838,2015
1059,50,0.5300095698330551,2018
1060,19,0.9658268553903326,2010
1061,77,0.7363610926549882,2021
1062,60,0.9216393444221467,2012
1063,78,0.9159122371347621,2012
1064,79,0.8844290772685781,2013
1065,65,0.8017612476833165,2022
1066,22,0.7791798945982009,2001
1067,38,0.7627189122140408,2015
1068,48,0.6193019998027012,2002
1069,53,0.8081333937589079,2023
1070,44,0.9327784753404558,2015
1071,40,0.8821816623676568,2003
1072,20,0.5939384590601549,2004
1073,32,0.6861835763556883,2014
1074,59,0.8781988550908864,2003
1075,56,0.5438621958019212,2011
1076,75,0.8281965793576092,2000
1077,24,0.8577962359413505,2020
1078,51,0.9295448159100488,2016
1079,48,0.6049121060641482,2023
1080,35,0.6377025595866144,2000
1081,35,0.9176780651323497,2004
1082,52,0.6403121958719566,2016
1083,57,0.9239833692554384,2008
1084,63,0.8093515780055895,2019
1085,26,0.6248104500118643,2000
1086,32,0.8100389085011557,2020
1087,34,0.5275393757037818,2008
1088,24,0.9576394512550905,2018
1089,47,0.9428370003588498,2019
1090,25,0.8431517403805628,2010
1091,18,0.976971626165323,2013
1092,26,0.7787907078163698,2019
1093,52,0.8916131225414574,2003
1094,42,0.9001397269312292,2010
1095,19,0.6325510613387451,2009
1096,28,0.6466778449248523,2011
1097,21,0.6128986285766587,2018
1098,57,0.9313984629698098,2018
1099,37,0.8618737101787701,2012
1100,28,0.5766311559127644,2012
1101,77,0.9265038503799587,2012
1102,35,0.8161869681207463,2008
1103,71,0.7777264618780464,2019
1104,31,0.5219626812031493,2002
1105,20,0.6397533525014296,2009
1106,45,0.7986663788324222,2002
1107,72,0.9783676089718938,2019
1108,20,0.5292224331060424,2010
1109,63,0.7287343282951042,2017
1110,45,0.7042345197405666,2000
1111,46,0.7546436575939879,2014
1112,80,0.5197100498480722,2020
1113,56,0.9315026606200263,2021
1114,40,0.6306049465201795,2015
1115,32,0.7303504940355197,2005
1116,40,0.6094126089010388,2013
1117,72,0.9679420334286988,2004
1118,41,0.8552377971354872,2020
1119,57,0.6996848783455789,2017
1120,50,0.6401211034972221,2014
1121,54,0.8517253758618608,2007
1122,77,0.610533430473879,2013
1123,46,0.6468151295557618,2012
1124,74,0.9445272934390232,2015
1125,66,0.7496541058644652,2006
1126,23,0.976229096762836,2010
1127,42,0.8878813366172835,2007
1128,59,0.931454264675267,2012
1129,43,0.7875109809683636,2019
1130,41,0.5339744595112279,2014
1131,61,0.7589609932620078,2019
1132,49,0.9495688122697175,2001
1133,25,0.5153854051604867,2011
1134,33,0.554811307345517,2008
1135,56,0.8157464532414451,2009
1136,49,0.7356602204963565,2002
1137,56,0.9951066204812378,2001
1138,18,0.8843326176283881,2008
1139,47,0.8870322782313451,2004
1140,75,0.7076587782939896,2009
1141,42,0.9985447024228051,2023
1142,73,0.7201136775547639,2023
1143,60,0.983690073247999,2002
1144,20,0.7749447980895638,2003
1145,73,0.8762342829722911,2007
1146,39,0.8328113766619936,2017
1147,34,0.9150429852306843,2018
1148,37,0.8297961483476683,2014
1149,52,0.5029090973548591,2005
1150,31,0.5210706101497635,2017
1151,54,0.9627639808459207,2014
1152,72,0.7151425767224282,2000
1153,67,0.8173529327614233,2009
1154,41,0.8064410064835101,2002
1155,47,0.9766371690202504,2018
1156,25,0.8613263427978382,2005
1157,37,0.6057942617917433,2014
1158,73,0.6877425607526675,2007
1159,27,0.8316568258451298,2006
1160,39,0.6205682158470154,2007
1161,67,0.7884966481942683,2019
1162,34,0.5428602830506861,2002
1163,26,0.9693343564867973,2015
1164,52,0.6165298935957253,2023
1165,54,0.6427183757768944,2014
1166,38,0.7258188180858269,2016
1167,80,0.7319470338989049,2008
1168,74,0.6313235105480999,2006
1169,33,0.6013401544187218,2007
1170,69,0.8619894455187023,2021
1171,43,0.7113479583058506,2009
1172,52,0.8216887058224529,2013
1173,52,0.814581785700284,2006
1174,71,0.5269183871569112,2021
1175,43,0.7392853664932773,2012
1176,30,0.8122520461911336,2018
1177,53,0.6638535927049816,2013
1178,64,0.8529945035697892,2006
1179,72,0.9498423376353458,2021
1180,42,0.6984600877622142,2012
1181,45,0.696391106932424,2000
1182,68,0.7447154809487984,2013
1183,46,0.5265028990106657,2008
1184,30,0.6663920567370951,2021
1185,61,0.5957063973182812,2023
1186,71,0.6923066405579448,2002
1187,38,0.7185915027512237,2005
1188,42,0.5784788741730154,2021
1189,46,0.5359561117365956,2023
1190,37,0.832328665535897,2018
1191,46,0.709355179569684,2008
1192,30,0.5551610816037282,2009
1193,30,0.7314301774604246,2016
1194,52,0.6387197958538309,2005
1195,72,0.5463310481281951,2011
1196,69,0.5902267645578831,2017
1197,22,0.7620814699912444,2002
1198,73,0.5959497707663104,2020
1199,30,0.7576948221540079,2003
1200,40,0.6781147383153439,2002
1201,45,0.9131846828386188,2001
1202,61,0.6568743088282645,2015
1203,25,0.7606974112568423,2013
1204,79,0.6209877766668797,2012
1205,55,0.662637215689756,2017
1206,41,0.699983234400861,2005
1207,33,0.8251212175237015,2014
1208,28,0.5282474001869559,2003
1209,40,0.8526974016567692,2020
1210,47,0.7721035198774189,2001
1211,49,0.6695882733911276,2003
1212,44,0.8681281476747245,2015
1213,61,0.6332653014687821,2010
1214,65,0.5498643744504079,2023
1215,32,0.686722697573714,2000
1216,18,0.5394065352156758,2009
1217,71,0.6130702361697331,2014
1218,61,0.9935962110757828,2002
1219,27,0.5591870188945904,2019
1220,39,0.797321927617304,2018
1221,59,0.8461410136660561,2000
1222,53,0.7606054535135627,2012
1223,58,0.7003438241081312,2010
1224,42,0.710662012337707,2002
1225,47,0.7645920073846355,2005
1226,75,0.8444346241885796,2018
1227,69,0.9918835947755724,2007
1228,54,0.7574268016032875,2012
1229,44,0.7462270632386208,2018
1230,26,0.6462816169951111,2023
1231,36,0.5799721470102668,2011
1232,52,0.66634886036627,2008
1233,51,0.6466511064209044,2012
1234,80,0.6826204500393942,2023
1235,40,0.7378910920815542,2000
1236,29,0.6873047401895747,2008
1237,32,0.7133646385045722,2023
1238,66,0.6130580444587395,2014
1239,52,0.5278349376749247,2009
1240,46,0.9293057024478912,2020
1241,24,0.7806185778463259,2020
1242,46,0.7686873908387497,2004
1243,62,0.8084661905886605,2004
1244,63,0.6098707091296092,2022
1245,51,0.7597955072997138,2005
1246,78,0.8614115599775687,2002
1247,78,0.5141092872945592,2018
1248,26,0.8184581899549812,2019
1249,64,0.8701115009607747,2005
1250,70,0.7226431706221774,2010
1251,18,0.8986922841286287,2005
1252,27,0.8278732254402712,2022
1253,58,0.804258992546238,2018
1254,58,0.5911838201573119,2011
1255,56,0.8713246397674084,2023
1256,67,0.7105969267431647,2022
1257,61,0.5537454570876434,2013
1258,73,0.5794299377594143,2017
1259,40,0.8930554540129378,2007
1260,23,0.5591220288770273,2016
1261,49,0.7331878844415769,2007
1262,56,0.685085846344009,2007
1263,78,0.746700257062912,2000
1264,33,0.7833590564550832,2005
1265,43,0.9769794080639258,2008
1266,33,0.5903099075658247,2023
1267,19,0.6932342904619873,2004
1268,51,0.7152584900613874,2020
1269,31,0.9247784363105893,2005
1270,47,0.5167958152014762,2006
1271,45,0.5111795295961201,2001
1272,38,0.6637661956483498,2004
1273,40,0.6711553110508248,2008
1274,75,0.9395668648649007,2011
1275,76,0.7823319304734468,2015
1276,47,0.5623902967199683,2023
1277,42,0.5308503441046923,2022
1278,56,0.5582239965442568,2013
1279,23,0.9179357537068427,2005
1280,21,0.7064947629114613,2001
1281,20,0.9842154377838597,2007
1282,63,0.8517806093441322,2022
1283,76,0.6344118438428268,2012
1284,68,0.9458955032750964,2008
1285,63,0.8243404142558575,2008
1286,65,0.9980098770465702,2004
1287,27,0.5574813730781898,2004
1288,45,0.8942016346845776,2015
1289,29,0.9896204915130511,2015
1290,67,0.8745170860784128,2004
1291,20,0.8879821323789656,2016
1292,18,0.9893580013886094,2006
1293,61,0.6634955550543964,2012
1294,66,0.6908680549822748,2023
1295,50,0.589095828239806,2009
1296,53,0.7077636099420488,2015
1297,68,0.7114105899818242,2021
1298,30,0.7999851338099688,2004
1299,67,0.7058959956048056,2015
1300,32,0.5388955113012344,2004
1301,30,0.8276867986423895,2010
1302,63,0.5166102551156655,2003
1303,47,0.5771820259978995,2008
1304,72,0.9823012195993215,2008
1305,35,0.7542783179087564,2019
1306,61,0.6413235475774854,2007
1307,67,0.5013511821161956,2016
1308,56,0.6617595090065151,2000
1309,43,0.942299343412742,2021
1310,53,0.5801828791154549,2008
1311,53,0.6916613606736064,2019
1312,73,0.7786392132984474,2013
1313,74,0.7472618822939694,2020
1314,20,0.8613934294553474,2016
1315,42,0.9064719610614702,2010
1316,28,0.7047927738167346,2017
1317,68,0.6124256661860272,2005
1318,47,0.752933056675829,2021
1319,33,0.6508469666587189,2013
1320,64,0.9146487604593858,2002
1321,28,0.632318060612306,2007
1322,55,0.7478521208977327,2014
1323,49,0.548342177993618,2002
1324,48,0.6436408519512042,2006
1325,54,0.9223490611184388,2018
1326,19,0.7379174365196377,2000
1327,39,0.7267417303519323,2013
1328,34,0.5999013260006905,2023
1329,22,0.6298173188697547,2012
1330,68,0.7702886210754514,2017
1331,32,0.8626926011638716,2019
1332,68,0.5923062816727906,2005
1333,49,0.5926983122481033,2005
1334,79,0.9591649713693187,2020
1335,52,0.5668416355038062,2005
1336,44,0.5032249467913061,2005
1337,39,0.6362816657638177,2021
1338,80,0.8279491044813767,2004
1339,42,0.753966536722146,2001
1340,32,0.6563826422207057,2010
1341,76,0.5961493400391191,2000
1342,52,0.9882735211867839,2007
1343,47,0.8719824734143913,2016
1344,51,0.7036563050933182,2014
1345,22,0.5524375905515626,2011
1346,22,0.8425196263706312,2007
1347,24,0.8012768656481057,2015
1348,19,0.8252913231262937,2013
1349,33,0.8769925695378333,2021
1350,57,0.7989030295284465,2007
1351,40,0.5447753150947392,2018
1352,40,0.8489063369343057,2022
1353,41,0.5101687120040879,2015
1354,38,0.9885549332248047,2021
1355,35,0.9757982661249116,2004
1356,36,0.9115843964973465,2020
1357,26,0.6246603031177074,2014
1358,36,0.788930450216867,2006
1359,79,0.6718452014029026,2001
1360,63,0.9816472185775638,2009
1361,36,0.9259598630014807,2000
1362,22,0.8600599517812952,2023
1363,62,0.8955117446603253,2014
1364,33,0.8711308108177036,2015
1365,56,0.6627223726827651,2011
1366,57,0.946719832951203,2008
1367,49,0.5277909586438909,2000
1368,65,0.7819976466707885,2014
1369,32,0.6592247277731076,2004
1370,43,0.8829622368793935,2007
1371,37,0.8113156334729865,2006
1372,52,0.6959288991056383,2021
1373,72,0.9322586271446198,2015
1374,48,0.7748366649029776,2015
1375,78,0.9266534032067284,2016
1376,41,0.7579054888337851,2022
1377,34,0.8246512841433287,2006
1378,24,0.6305865434696898,2002
1379,74,0.6443901957245544,2006
1380,30,0.9895285533275455,2005
1381,52,0.9962645566556603,2001
1382,75,0.6440579023910686,2006
1383,71,0.8024400087306276,2002
1384,30,0.6805014410056174,2022
1385,31,0.9942295318469405,2022
1386,21,0.9536588829942048,2005
1387,80,0.7592788947513327,2004
1388,42,0.7458867512177676,2004
1389,46,0.6945507453056052,2012
1390,70,0.939311055582948,2000
1391,33,0.9612397481687367,2018
1392,58,0.6359034831402823,2011
1393,65,0.9237105845240876,2021
1394,26,0.7474385312525555,2020
1395,54,0.8132680532289669,2007
1396,71,0.700465727946721,2001
1397,39,0.5388761134818196,2016
1398,63,0.5831221244297922,2017
1399,61,0.5188338299049065,2000
1400,80,0.690413033706136,2008
1401,39,0.8567190244793892,2004
1402,41,0.6280739419162273,2008
1403,31,0.7026138299843296,2023
1404,47,0.9022005684673786,2013
1405,62,0.897464424953796,2008
1406,79,0.6927659695502371,2022
1407,69,0.8732301179552451,2008
1408,64,0.7335063790669665,2013
1409,57,0.6127233689185232,2010
1410,62,0.6019396161427721,2016
1411,48,0.5262848965357989,2011
1412,72,0.7925969554344192,2014
1413,56,0.9837457808898762,2015
1414,54,0.5267439482267946,2008
1415,25,0.8590120848966762,2009
1416,64,0.5007947644917294,2021
1417,31,0.9948446751805022,2010
1418,65,0.9849766017869115,2012
1419,18,0.8498137639835477,2010
1420,40,0.8877767258090898,2000
1421,43,0.723802957101725,2020
1422,63,0.8685986453201622,2007
1423,40,0.8388425436569378,2006
1424,48,0.5063296253792942,2020
1425,80,0.7681812215596437,2000
1426,38,0.8754189939936623,2008
1427,34,0.5101725611602888,2019
1428,56,0.8492017397657037,2015
1429,24,0.9258750565350056,2005
1430,62,0.7345256136031821,2019
1431,64,0.6300238150870427,2009
1432,29,0.8976626034127548,2017
1433,49,0.7125805501127616,2015
1434,63,0.9343821627553552,2010
1435,36,0.814424128853716,2007
1436,77,0.7256923615932465,2020
1437,36,0.7600120718125254,2006
1438,42,0.9870663945330307,2020
1439,34,0.8417600070824847,2002
1440,26,0.9192562373355031,2014
1441,62,0.6973943976918235,2005
1442,79,0.9447982806013897,2002
1443,63,0.5127704575425014,2001
1444,40,0.6881680866936222,2005
1445,48,0.8421501611592248,2016
1446,55,0.7239195307483897,2018
1447,50,0.6067899048794061,2001
1448,33,0.5890558218816295,2003
1449,77,0.8402591741178185,2009
1450,25,0.8290657694451511,2006
1451,22,0.7105327566387132,2019
1452,80,0.8020572236273438,2014
1453,27,0.7003275959286839,2006
1454,58,0.7681831769878045,2004
1455,45,0.9235712031368166,2008
1456,54,0.6240173211554065,2023
1457,63,0.8408868035767227,2021
1458,36,0.7041404256597161,2022
1459,50,0.7701359327184036,2010
1460,33,0.9882169909542426,2009
1461,23,0.7977756907930598,2018
1462,77,0.5882016245741397,2015
1463,69,0.9418331056367606,2001
1464,25,0.671169072506018,2003
1465,42,0.9231804512673989,2010
1466,31,0.5401219737250358,2007
1467,48,0.531257760594599,2023
1468,63,0.5536764600547031,2022
1469,42,0.9270384950796142,2001
1470,25,0.6935730262193829,2002
1471,60,0.9386873847106472,2001
1472,72,0.6738962229574099,2000
1473,69,0.6865149408113211,2016
1474,41,0.6343249153578654,2023
1475,22,0.7375164170516655,2017
1476,31,0.609755716403015,2006
1477,50,0.903872583177872,2020
1478,18,0.7110298754414544,2004
1479,54,0.8696365065407008,2020
1480,52,0.935803514556028,2008
1481,21,0.9417947441106662,2012
1482,52,0.6801230245037004,2002
1483,63,0.7871031038230285,2014
1484,35,0.5498551664641127,2017
1485,27,0.5673638946609572,2010
1486,29,0.5712615825468674,2002
1487,65,0.5916895866394043,2012
1488,20,0.5112582084257156,2000
1489,43,0.6323964279145002,2005
1490,29,0.5217926106415689,2022
1491,77,0.5268742602784187,2019
1492,54,0.6137024929048494,2010
1493,62,0.584769080276601,2011
1494,25,0.5822146571008489,2016
1495,34,0.7924006192479283,2008
1496,22,0.5626363040646538,2015
1497,36,0.8532495314721018,2008
1498,55,0.988331419415772,2006
1499,49,0.848976785549894,2007
1500,19,0.9800191641552374,2023
1501,34,0.9496062234975398,2022
1502,72,0.9974162128055468,2005
1503,66,0.6192552772117779,2009
1504,25,0.8906359395477921,2021
1505,68,0.8490434573031962,2018
1506,35,0.7179744095774367,2012
1507,43,0.8435838124714792,2015
1508,47,0.574206892750226,2019
1509,36,0.5110772332409397,2000
1510,22,0.5677495999261737,2019
1511,46,0.8460434686858207,2008
1512,46,0.6548194853821769,2018
1513,63,0.6743655306054279,2004
1514,29,0.9499095034552738,2012
1515,73,0.738647110760212,2021
1516,18,0.873722406802699,2001
1517,65,0.8180202724179253,2015
1518,47,0.9065664206864312,2019
1519,79,0.7662183326901868,2002
1520,67,0.7128913576016203,2019
1521,69,0.7466412479989231,2015
1522,24,0.5300677965860814,2009
1523,22,0.8054857066599652,2020
1524,27,0.8139700716128573,2012
1525,53,0.5781814291840419,2011
1526,25,0.7075174648780376,2011
1527,80,0.6412530031520873,2009
1528,66,0.6902899137930945,2007
1529,48,0.8933840782847255,2013
1530,22,0.9927626184653491,2023
1531,56,0.7541844109073281,2022
1532,39,0.9038827153854072,2003
1533,29,0.9815478797536343,2013
1534,62,0.7048326147487387,2013
1535,27,0.9427491808310151,2005
1536,79,0.5142455782042816,2001
1537,46,0.8431460211286321,2001
1538,47,0.6935967134777457,2003
1539,77,0.6413948321714997,2005
1540,18,0.9195039833430201,2006
1541,75,0.787912615109235,2011
1542,64,0.8226795821683481,2009
1543,31,0.6812174267834052,2020
1544,24,0.8036151311825961,2000
1545,80,0.9593119451310486,2002
1546,51,0.9260050761513412,2002
1547,27,0.996451391489245,2004
1548,79,0.7164471934083849,2020
1549,70,0.9377699883189052,2020
1550,32,0.6823728765593842,2007
1551,78,0.5335768420482054,2002
1552,36,0.6998804297763854,2023
1553,35,0.749567404622212,2009
1554,63,0.884340955875814,2003
1555,39,0.6156473592855036,2011
1556,35,0.6969154482940212,2002
1557,68,0.7084562468808144,2004
1558,79,0.888231351156719,2007
1559,20,0.7640709754778072,2016
1560,60,0.5548445110907778,2010
1561,69,0.7413632902316749,2022
1562,80,0.5509263785788789,2020
1563,74,0.9475536076352,2008
1564,54,0.7753408025018871,2008
1565,63,0.9632679760688916,2008
1566,35,0.8882436018902808,2011
1567,58,0.821129152784124,2012
1568,18,0.6708821273641661,2002
1569,56,0.887767540756613,2001
1570,32,0.6409137161681429,2000
1571,66,0.6198508581146598,2008
1572,23,0.5011300453916192,2004
1573,62,0.6925897494656965,2019
1574,50,0.8229585975641385,2017
1575,55,0.9060505101224408,2016
1576,57,0.5916507138172165,2013
1577,27,0.9908827100880444,2008
1578,77,0.8281847557518631,2008
1579,51,0.9122345683863387,2011
1580,70,0.9616202798206359,2000
1581,43,0.7991308689815924,2013
1582,35,0.6549878797959536,2006
1583,22,0.8894956390140578,2020
1584,77,0.8785063324030489,2010
1585,52,0.9349925664719194,2013
1586,23,0.7196891228668392,2009
1587,46,0.9210202293470502,2013
1588,71,0.821894388878718,2004
1589,60,0.6906583131058142,2015
1590,77,0.5619408056372777,2008
1591,26,0.7702643701341003,2004
1592,39,0.8309809779748321,2020
1593,37,0.5296424047555774,2019
1594,64,0.9520235136151314,2006
1595,47,0.5950416829437017,2019
1596,67,0.9819046563934535,2022
1597,56,0.5462560439482331,2005
1598,58,0.5587693761335686,2017
1599,31,0.7255425053881481,2010
1600,46,0.8516101298155263,2004
1601,28,0.6892257372383028,2018
1602,77,0.652859095716849,2005
1603,37,0.8519158640410751,2012
1604,34,0.8497078276704997,2006
1605,61,0.8702180496184155,2001
1606,41,0.7145896760048345,2007
1607,61,0.6026791922049597,2012
1608,68,0.7010271671460941,2010
1609,42,0.6411203909665346,2017
1610,30,0.8762059890432283,2008
1611,29,0.7773850581143051,2015
1612,23,0.8861135769402608,2009
1613,20,0.7560387623962015,2017
1614,45,0.8049535732716322,2021
1615,61,0.8303416931303218,2017
1616,61,0.8393469095462933,2007
1617,28,0.5625073738628998,2018
1618,36,0.8237278504529968,2013
1619,28,0.6248793342383578,2012
1620,80,0.8048186812084168,2018
1621,53,0.8550429733004421,2001
1622,39,0.7681725708534941,2008
1623,28,0.8736424664966762,2009
1624,44,0.9100321584846824,2010
1625,19,0.7193325835978612,2000
1626,56,0.8805583505891263,2008
1627,77,0.9655617595417425,2013
1628,23,0.8931913663400337,2015
1629,56,0.9777605069102719,2013
1630,53,0.9329231138108298,2018
1631,72,0.6155434274114668,2023
1632,75,0.8543065062258393,2014
1633,65,0.9011784265749156,2007
1634,79,0.7195998982060701,2007
1635,80,0.921616144827567,2015
1636,45,0.5689866214524955,2012
1637,46,0.7600984610617161,2003
1638,21,0.6563817115966231,2017
1639,58,0.7756317952880636,2001
1640,22,0.5960812598932534,2007
1641,65,0.9837778136134148,2009
1642,48,0.6913287547649816,2000
1643,76,0.9061143610160798,2012
1644,60,0.649844606872648,2010
1645,65,0.7627813919680193,2022
1646,74,0.711018351605162,2002
1647,26,0.8579172568861395,2000
1648,36,0.5764706379268318,2009
1649,45,0.6850080841686577,2012
1650,32,0.6334358060266823,2008
1651,77,0.9065124883782119,2023
1652,28,0.8194625586038455,2012
1653,46,0.8832977225538343,2000
1654,34,0.7922864080173895,2001
1655,78,0.9986423355294392,2017
1656,58,0.6715403704438359,2006
1657,42,0.6906212577596307,2002
1658,64,0.9222137425094843,2017
1659,29,0.6896128141088411,2006
1660,79,0.5251926375785843,2023
1661,36,0.5152002022368833,2019
1662,69,0.8426832145778462,2018
1663,24,0.9246917156269774,2010
1664,28,0.9708863666746765,2004
1665,32,0.749691687640734,2015
1666,26,0.6708463620161638,2022
1667,75,0.5691703258780763,2002
1668,63,0.8254191944142804,2010
1669,41,0.604478289722465,2001
1670,36,0.6441619336837903,2008
1671,28,0.7316408687038347,2020
1672,71,0.7456089911283925,2009
1673,50,0.6564469586592168,2017
1674,26,0.896318257204257,2005
1675,58,0.6304006814025342,2019
1676,40,0.5901773106306791,2012
1677,73,0.5452174707315862,2008
1678,34,0.644754312117584,2022
1679,27,0.6092153672361746,2005
1680,25,0.8513571730582044,2022
1681,35,0.761625804938376,2007
1682,41,0.830594387720339,2012
1683,55,0.5815485406201333,2005
1684,42,0.8950630978215486,2021
1685,67,0.6000884698005393,2014
1686,24,0.9474256625398993,2021
1687,56,0.5453985055210069,2002
1688,29,0.8896531887585297,2007
1689,58,0.5453478347044438,2019
1690,33,0.5702994377352297,2020
1691,20,0.6002774374792352,2002
1692,48,0.7805544686270878,2006
1693,52,0.8288610936142504,2005
1694,38,0.6724571964005008,2009
1695,63,0.7634553792886436,2023
1696,79,0.7488316042581573,2007
1697,51,0.6581042881589383,2021
1698,45,0.9102618003962561,2000
1699,53,0.9436575938016176,2003
1700,43,0.8043928319821134,2000
1701,18,0.642192829749547,2015
1702,43,0.7808317920425907,2004
1703,38,0.8298895213520154,2013
1704,59,0.72609806235414,2022
1705,73,0.8150853274855763,2019
1706,38,0.8271615436533466,2006
1707,55,0.9340102331480011,2004
1708,74,0.5596368621336296,2008
1709,52,0.9277393782977015,2008
1710,47,0.6683387351222336,2007
1711,29,0.9126832891488448,2009
1712,50,0.9735075422795489,2004
